Date,Adj Close,Close,High,Low,Open,Volume,return
2001-11-07,72.33336639404297,112.25,113.12000274658203,111.63999938964844,111.7699966430664,19716000,-0.0013351164379535874
2001-11-08,72.55891418457031,112.5999984741211,114.08000183105469,111.9000015258789,112.87000274658203,22563500,0.003118170794079278
2001-11-09,72.6362533569336,112.72000122070312,112.95999908447266,111.44000244140625,112.25,15895800,0.0010658810599970536
2001-11-12,72.191650390625,112.02999877929688,112.6500015258789,110.0,111.0,26068800,-0.00612095125727119
2001-11-13,73.8155517578125,114.55000305175781,114.55000305175781,113.18000030517578,113.44000244140625,15296200,0.022494310053872812
2001-11-14,73.88641357421875,114.66000366210938,115.4000015258789,113.70999908447266,115.16999816894531,17571300,0.00095998491806637
2001-11-15,74.02171325683594,114.87000274658203,115.18000030517578,113.93000030517578,114.37000274658203,19470200,0.001831184869749869
2001-11-16,73.69307708740234,114.36000061035156,115.0999984741211,113.4000015258789,115.08000183105469,18134900,-0.004439726601481286
2001-11-19,74.60163116455078,115.7699966430664,115.8499984741211,114.44999694824219,114.91999816894531,13625400,0.012328893202150581
2001-11-20,73.97661590576172,114.80000305175781,115.80000305175781,114.63999938964844,115.37000274658203,16209700,-0.008378037437418051
2001-11-21,73.48685455322266,114.04000091552734,114.66999816894531,113.51000213623047,114.5,11470200,-0.00662048873880583
2001-11-23,74.5436782836914,115.68000030517578,115.75,114.0,114.04000091552734,6717100,0.014381126214938922
2001-11-26,74.70477294921875,115.93000030517578,116.33999633789062,115.06999969482422,115.75,13726000,0.002161077494918784
2001-11-27,74.382568359375,115.43000030517578,116.9000015258789,114.08999633789062,115.62000274658203,19261400,-0.004313038874541153
2001-11-28,73.03582763671875,113.33999633789062,115.16999816894531,113.25,114.73999786376953,20195500,-0.018105595872268787
2001-11-29,74.02171325683594,114.87000274658203,114.91999816894531,113.0,113.66000366210938,16354700,0.013498657467414521
2001-11-30,73.49330139160156,114.05000305175781,114.91000366210938,114.0199966430664,114.4000015258789,13680300,-0.007138606254639468
2001-12-03,73.05509948730469,113.37000274658203,114.08000183105469,113.01000213623047,113.6500015258789,15220400,-0.005962474075861146
2001-12-04,74.2923812866211,115.29000091552734,115.30000305175781,113.3499984741211,113.91999816894531,17239900,0.016936282449816042
2001-12-05,75.6520767211914,117.4000015258789,118.0,115.55999755859375,115.61000061035156,25204000,0.01830194982342248
2001-12-06,75.6133804321289,117.33999633789062,117.94000244140625,116.93000030517578,117.33999633789062,17972900,-0.0005115033286543502
2001-12-07,75.11073303222656,116.55999755859375,117.08999633789062,115.69999694824219,116.9000015258789,18857800,-0.00664759857355568
2001-12-10,73.70597839355469,114.37999725341797,116.38999938964844,114.3499984741211,115.8499984741211,13862700,-0.01870244879741967
2001-12-11,73.5577163696289,114.1500015258789,115.72000122070312,113.9000015258789,114.9000015258789,20833300,-0.002011533218297834
2001-12-12,73.64154052734375,114.27999877929688,114.77999877929688,113.11000061035156,114.55000305175781,16171500,0.0011395698759002482
2001-12-13,72.21099090576172,112.05999755859375,113.69999694824219,112.04000091552734,113.44999694824219,19026700,-0.019425851378691017
2001-12-14,72.90048217773438,113.12999725341797,113.48999786376953,112.0,112.33000183105469,16721900,0.009548287086552643
2001-12-17,73.65441131591797,114.30000305175781,114.36000061035156,112.9000015258789,112.98999786376953,13925900,0.010341895083018526
2001-12-18,74.09261322021484,114.9800033569336,115.1500015258789,114.33999633789062,114.62999725341797,13663700,0.005949431900519109
2001-12-19,74.61457061767578,115.79000091552734,115.91999816894531,114.0,114.08999633789062,20143400,0.007044661738540681
2001-12-20,73.87996673583984,114.6500015258789,115.80000305175781,114.55000305175781,115.5,14867900,-0.009845314068749889
2001-12-21,74.32808685302734,114.94999694824219,115.06999969482422,114.19999694824219,115.02999877929688,14037700,0.006065515957658363
2001-12-24,74.1858139038086,114.7300033569336,115.04000091552734,114.61000061035156,114.83000183105469,5728800,-0.0019141209634532252
2001-12-26,74.5931625366211,115.36000061035156,116.20999908447266,114.6500015258789,114.6500015258789,10304800,0.005490923552320615
2001-12-27,75.0457992553711,116.05999755859375,116.08000183105469,115.25,115.30000305175781,9407300,0.006068072506347777
2001-12-28,75.00698852539062,116.0,116.75,115.91999816894531,116.29000091552734,10593800,-0.000517160592139243
2001-12-31,73.90774536132812,114.30000305175781,116.38999938964844,114.2300033569336,116.1500015258789,14619500,-0.014655209943409409
2002-01-02,74.70308685302734,115.52999877929688,115.75,113.80999755859375,115.11000061035156,18651900,0.01076127390723225
2002-01-03,75.55012512207031,116.83999633789062,116.94999694824219,115.54000091552734,115.6500015258789,15743000,0.011338731834595439
2002-01-04,76.05450439453125,117.62000274658203,117.9800033569336,116.55000305175781,117.16999816894531,20140700,0.006676087850893575
2002-01-07,75.51780700683594,116.79000091552734,117.98999786376953,116.55999755859375,117.69999694824219,13106500,-0.007056746894453569
2002-01-08,75.3432388305664,116.5199966430664,117.05999755859375,115.97000122070312,116.79000091552734,12683700,-0.0023116160702829625
2002-01-09,74.72896575927734,115.56999969482422,117.77999877929688,115.33999633789062,116.68000030517578,16610300,-0.008152995289603227
2002-01-10,75.05870819091797,116.08000183105469,116.3499984741211,115.30000305175781,115.69000244140625,12823400,0.004412511645120576
2002-01-11,74.3215560913086,114.94000244140625,116.27999877929688,114.69999694824219,116.20999908447266,13708400,-0.00982100701406119
2002-01-14,73.85601043701172,114.22000122070312,114.83999633789062,113.95999908447266,114.6500015258789,12301100,-0.006263938469276975
2002-01-15,74.45734405517578,115.1500015258789,115.38999938964844,113.9000015258789,114.55000305175781,20219900,0.008141972665540953
2002-01-16,72.95075988769531,112.81999969482422,114.4000015258789,112.69000244140625,114.30000305175781,17067000,-0.020234191624724507
2002-01-17,73.50038146972656,113.66999816894531,114.23999786376953,113.4000015258789,113.76000213623047,17283400,0.007534144714563151
2002-01-18,73.16415405273438,113.1500015258789,113.8499984741211,112.66999816894531,113.0,17028000,-0.004574498938222149
2002-01-22,72.65978240966797,112.37000274658203,113.93000030517578,112.0199966430664,113.75,11689300,-0.006893698828293271
2002-01-23,73.21587371826172,113.2300033569336,113.55000305175781,112.0199966430664,112.62999725341797,12438900,0.007653357746908895
2002-01-24,73.44219970703125,113.58000183105469,114.25,113.31999969482422,113.63999938964844,12142800,0.003091214749965987
2002-01-25,73.42280578613281,113.55000305175781,114.18000030517578,113.04000091552734,113.12000274658203,12810700,-0.00026407053404997605
2002-01-28,73.62325286865234,113.86000061035156,114.19000244140625,112.91999816894531,113.9000015258789,10589200,0.0027300384447768167
2002-01-29,71.3083724975586,110.27999877929688,114.12999725341797,110.05000305175781,113.8499984741211,27720800,-0.03144224522683903
2002-01-30,72.33649444580078,111.87000274658203,113.38999938964844,108.4000015258789,110.38999938964844,34711800,0.014417969618888637
2002-01-31,73.18356323242188,113.18000030517578,113.30000305175781,111.62000274658203,112.1500015258789,19909200,0.011710116630766043
2002-02-01,72.84083557128906,112.6500015258789,113.30000305175781,112.16999816894531,113.08999633789062,15838500,-0.004683123450061499
2002-02-04,71.03035736083984,109.8499984741211,112.2300033569336,109.44000244140625,112.2300033569336,24243400,-0.024855264169468705
2002-02-05,70.59061431884766,109.16999816894531,110.48999786376953,108.52999877929688,109.4000015258789,33614000,-0.006190916930887136
2002-02-06,70.2867202758789,108.69999694824219,109.73999786376953,108.05999755859375,109.6500015258789,29486000,-0.004305020517261782
2002-02-07,69.8470230102539,108.0199966430664,109.86000061035156,108.0,108.72000122070312,23445400,-0.006255765867281382
2002-02-08,71.1855239868164,110.08999633789062,110.75,108.30000305175781,108.62999725341797,19277800,0.019163321769146924
2002-02-11,72.05841064453125,111.44000244140625,111.63999938964844,109.81999969482422,110.05000305175781,18792400,0.01226213714289015
2002-02-12,71.83213806152344,111.08999633789062,111.70999908447266,110.02999877929688,110.95999908447266,13942500,-0.003140127307609264
2002-02-13,72.59515380859375,112.2699966430664,112.54000091552734,111.3499984741211,111.4800033569336,16781100,0.01062220570988437
2002-02-14,72.45936584472656,112.05999755859375,112.97000122070312,111.58999633789062,112.51000213623047,20453800,-0.0018704824873738701
2002-02-15,71.70281982421875,110.88999938964844,112.23999786376953,110.70999908447266,112.1500015258789,18366800,-0.010440969385917875
2002-02-19,70.32553100585938,108.76000213623047,110.29000091552734,108.61000061035156,110.1500015258789,15988100,-0.019208293645017527
2002-02-20,71.5087890625,110.58999633789062,110.58999633789062,107.81999969482422,109.05000305175781,29242800,0.016825440771176536
2002-02-21,70.0280990600586,108.30000305175781,110.62999725341797,108.26000213623047,109.93000030517578,26288600,-0.02070640576988736
2002-02-22,70.89457702636719,109.63999938964844,109.94000244140625,107.87000274658203,108.3499984741211,26572900,0.012373289835633905
2002-02-25,72.06489562988281,111.44999694824219,111.80999755859375,109.69999694824219,109.73999786376953,17458700,0.016507872006632507
2002-02-26,71.91616821289062,111.22000122070312,112.04000091552734,110.56999969482422,111.5999984741211,22346500,-0.00206379840964499
2002-02-27,72.1942138671875,111.6500015258789,112.86000061035156,110.6500015258789,111.95999908447266,28597900,0.003866246787145089
2002-02-28,71.87093353271484,111.1500015258789,112.75,111.02999877929688,111.83000183105469,23755400,-0.004477925821969375
2002-03-01,73.54566192626953,113.73999786376953,113.8499984741211,111.51000213623047,111.72000122070312,26273600,0.02330188730319427
2002-03-04,74.84530639648438,115.75,115.98999786376953,113.6500015258789,113.9000015258789,27184600,0.017671259407764373
2002-03-05,74.6061019897461,115.37999725341797,116.4000015258789,114.97000122070312,115.33000183105469,22718900,-0.0031959840670718886
2002-03-06,75.491943359375,116.75,117.1500015258789,115.06999969482422,115.0999984741211,20143200,0.011873577978255057
2002-03-07,75.3302993774414,116.5,117.5,115.56999969482422,117.36000061035156,19330800,-0.002141208382516968
2002-03-08,75.64714050292969,116.98999786376953,117.9000015258789,116.4800033569336,117.37999725341797,19930100,0.004206025040478734
2002-03-11,75.80876922607422,117.23999786376953,117.9000015258789,116.43000030517578,116.88999938964844,15621800,0.002136613784340824
2002-03-12,75.76353454589844,117.16999816894531,117.25,115.94000244140625,116.0999984741211,17153600,-0.000596694559713562
2002-03-13,75.03285217285156,116.04000091552734,116.75,115.63999938964844,116.62999725341797,17175300,-0.0096442487461329
2002-03-14,74.92939758300781,115.87999725341797,116.43000030517578,115.62999725341797,116.04000091552734,11168100,-0.001378790581030076
2002-03-15,75.64334869384766,116.6500015258789,116.94999694824219,115.9000015258789,115.97000122070312,21220100,0.009528317774728068
2002-03-18,75.65635681152344,116.66999816894531,117.55999755859375,116.0999984741211,117.0999984741211,17548900,0.00017196644384998017
2002-03-19,76.16213989257812,117.44999694824219,117.73999786376953,116.81999969482422,117.30000305175781,17912000,0.006685268791288834
2002-03-20,74.72901916503906,115.23999786376953,116.58000183105469,115.19000244140625,116.5,17114500,-0.018816707744299
2002-03-21,74.76145935058594,115.29000091552734,115.9000015258789,114.12000274658203,115.30000305175781,25846800,0.0004341042597553191
2002-03-22,74.59933471679688,115.04000091552734,115.94000244140625,114.69999694824219,115.5,15235400,-0.0021685589767422853
2002-03-25,73.6720199584961,113.61000061035156,115.36000061035156,113.30000305175781,115.08999633789062,17499600,-0.01243060359480641
2002-03-26,74.0999984741211,114.2699966430664,115.0199966430664,113.47000122070312,113.5199966430664,19947600,0.005809240955604311
2002-03-27,74.29454040527344,114.56999969482422,115.01000213623047,113.76000213623047,114.02999877929688,19020300,0.00262539723560562
2002-03-28,74.26214599609375,114.5199966430664,115.7699966430664,114.5,114.97000122070312,17532900,-0.00043602677939691414
2002-04-01,74.29454040527344,114.56999969482422,115.0999984741211,113.5,114.2300033569336,17711000,0.00043621698168250234
2002-04-02,73.88603973388672,113.94000244140625,114.94999694824219,113.7699966430664,113.9800033569336,15669500,-0.005498394217911096
2002-04-03,73.36723327636719,113.13999938964844,114.20999908447266,112.16000366210938,114.01000213623047,25658500,-0.007021711535604047
2002-04-04,73.06246948242188,112.66999816894531,113.4000015258789,112.2300033569336,112.5999984741211,23549000,-0.004153949663023182
2002-04-05,73.07543182373047,112.69000244140625,113.62999725341797,112.18000030517578,113.19000244140625,19404900,0.0001774144974899805
2002-04-08,73.23109436035156,112.93000030517578,113.02999877929688,111.2300033569336,111.31999969482422,16470100,0.002130162391603463
2002-04-09,72.71878814697266,112.13999938964844,113.18000030517578,111.93000030517578,113.18000030517578,15122700,-0.006995747064190816
2002-04-10,73.54229736328125,113.41000366210938,113.54000091552734,112.08999633789062,112.0999984741211,17199300,0.011324572882652983
2002-04-11,71.71366119384766,110.58999633789062,113.05000305175781,110.5,112.88999938964844,25453700,-0.02486509444218976
2002-04-12,72.25186920166016,111.41999816894531,111.6500015258789,110.04000091552734,111.0199966430664,14950600,0.007504957895786202
2002-04-15,71.70069885253906,110.56999969482422,111.86000061035156,110.19999694824219,111.62000274658203,17394900,-0.007628457993006932
2002-04-16,73.4061279296875,113.19999694824219,113.31999969482422,111.66999816894531,111.69999694824219,15040900,0.02378538988379808
2002-04-17,73.25052642822266,112.95999908447266,113.66999816894531,112.5999984741211,113.38999938964844,12920100,-0.0021197344942902596
2002-04-18,72.93278503417969,112.47000122070312,113.45999908447266,111.1500015258789,112.9000015258789,25204800,-0.004337735297429202
2002-04-19,73.19866943359375,112.87999725341797,113.23999786376953,112.55999755859375,113.19999694824219,10499200,0.003645608751804197
2002-04-22,71.97955322265625,111.0,112.43000030517578,110.83999633789062,112.37999725341797,13922900,-0.01665489578391166
2002-04-23,71.66825866699219,110.5199966430664,111.4800033569336,110.16999816894531,111.08999633789062,16967000,-0.004324763654771857
2002-04-24,70.948486328125,109.41000366210938,111.80999755859375,109.4000015258789,110.55999755859375,18902700,-0.010043111863672016
2002-04-25,70.98739624023438,109.47000122070312,109.73999786376953,108.72000122070312,109.20999908447266,25451500,0.000548424837838235
2002-04-26,69.6385726928711,107.38999938964844,110.01000213623047,107.29000091552734,109.79000091552734,19769800,-0.019000887746306594
2002-04-29,69.29491424560547,106.86000061035156,108.26000213623047,106.62999725341797,107.93000030517578,17724400,-0.004934886428262564
2002-04-30,69.94335174560547,107.86000061035156,108.63999938964844,106.63999938964844,107.0199966430664,19473500,0.009357649216531483
2002-05-01,70.79932403564453,109.18000030517578,109.25,106.80000305175781,107.97000122070312,24575600,0.01223807936960708
2002-05-02,70.52698516845703,108.76000213623047,109.91000366210938,107.77999877929688,109.0999984741211,15666800,-0.0038466308950970696
2002-05-03,69.76177978515625,107.58000183105469,108.76000213623047,107.19999694824219,108.5999984741211,18185500,-0.010849824098861593
2002-05-06,68.39351654052734,105.47000122070312,107.98999786376953,105.30999755859375,107.63999938964844,23630400,-0.019613364923353638
2002-05-07,68.15357971191406,105.0999984741211,106.31999969482422,104.9000015258789,106.0999984741211,21910000,-0.0035081809029530175
2002-05-08,70.68905639648438,109.01000213623047,109.36000061035156,106.79000091552734,107.05000305175781,27917400,0.03720239927657221
2002-05-09,69.87202453613281,107.75,109.0999984741211,107.58000183105469,108.6500015258789,18085600,-0.011558109585859455
2002-05-10,68.55565643310547,105.72000122070312,108.05000305175781,105.5999984741211,107.97000122070312,18958900,-0.018839701751401372
2002-05-13,69.94984436035156,107.87000274658203,107.94999694824219,105.79000091552734,106.22000122070312,14677700,0.02033658489736001
2002-05-14,71.47370147705078,110.22000122070312,110.37000274658203,109.0,109.62000274658203,34201200,0.021784996530499257
2002-05-15,71.19488525390625,109.79000091552734,110.91000366210938,109.29000091552734,109.5,29535300,-0.003900962415302578
2002-05-16,71.56449890136719,110.36000061035156,110.4800033569336,109.33000183105469,109.69999694824219,28092000,0.005191575857489861
2002-05-17,71.91471099853516,110.9000015258789,111.25,110.0999984741211,110.66000366210938,27823700,0.0048936568067170505
2002-05-20,71.13655090332031,109.69999694824219,110.69000244140625,109.48999786376953,110.63999938964844,13833800,-0.010820596848824082
2002-05-21,70.48807525634766,108.69999694824219,110.4800033569336,108.31999969482422,110.11000061035156,16877200,-0.009115927589095296
2002-05-22,70.6436996459961,108.94000244140625,109.12000274658203,108.0,108.22000122070312,15844200,0.0022078115919959007
2002-05-23,71.39591979980469,110.0999984741211,110.36000061035156,108.4800033569336,109.26000213623047,13879800,0.010648085499174842
2002-05-24,70.48159790039062,108.69000244140625,110.19999694824219,108.61000061035156,109.9800033569336,11877000,-0.012806360671279715
2002-05-28,70.09894561767578,108.0999984741211,109.12999725341797,107.44999694824219,109.05000305175781,24236900,-0.005429109074054139
2002-05-29,69.58021545410156,107.30000305175781,108.0199966430664,107.12999725341797,107.62000274658203,14773300,-0.007399970983920423
2002-05-30,69.38567352294922,107.0,107.51000213623047,105.9000015258789,106.55000305175781,18217900,-0.0027959374641585155
2002-05-31,69.5283203125,107.22000122070312,108.55999755859375,106.8499984741211,107.4000015258789,19826300,0.002055853641077743
2002-06-03,67.68022155761719,104.37000274658203,107.5999984741211,104.12999725341797,107.08999633789062,26056300,-0.026580517788670877
2002-06-04,67.84880828857422,104.62999725341797,105.19999694824219,103.55000305175781,104.1500015258789,25856200,0.0024909305418499006
2002-06-05,68.48431396484375,105.61000061035156,105.66999816894531,104.3499984741211,104.94999694824219,19695900,0.009366497250277384
2002-06-06,67.09014129638672,103.45999908447266,105.5999984741211,103.1500015258789,105.54000091552734,22998500,-0.020357547411115617
2002-06-07,67.0123062133789,103.33999633789062,103.91999816894531,101.72000122070312,101.77999877929688,24011600,-0.0011601567906074362
2002-06-10,67.27165222167969,103.73999786376953,104.45999908447266,103.0199966430664,103.23999786376953,18759900,0.0038701251002313253
2002-06-11,66.11740112304688,101.95999908447266,104.54000091552734,101.7300033569336,104.12999725341797,19990700,-0.017158060795492536
2002-06-12,66.51948547363281,102.58000183105469,102.80999755859375,100.77999877929688,101.70999908447266,31266000,0.006081369560150263
2002-06-13,65.85152435302734,101.55000305175781,103.0,101.33999633789062,102.12999725341797,21043900,-0.010041585797746944
2002-06-14,65.75430297851562,101.4000015258789,101.55999755859375,98.5,100.30999755859375,39267500,-0.0014763724221555918
2002-06-17,67.51811981201172,104.12000274658203,104.33999633789062,101.8499984741211,101.91999816894531,17647200,0.02682435602841693
2002-06-18,68.06928253173828,104.97000122070312,105.02999877929688,103.62999725341797,103.73999786376953,21628500,0.008163182287379334
2002-06-19,66.48052215576172,102.5199966430664,104.43000030517578,102.23999786376953,103.5,21540700,-0.023340342616888665
2002-06-20,65.63104248046875,101.20999908447266,103.05000305175781,100.95999908447266,102.26000213623047,25691000,-0.01277787309345535
2002-06-21,64.60485076904297,99.27999877929688,100.93000030517578,98.68000030517578,100.47000122070312,31190700,-0.0156357673540104
2002-06-24,64.9432373046875,99.80000305175781,100.69000244140625,97.25,98.61000061035156,37169700,0.005237788364440776
2002-06-25,63.48556137084961,97.55999755859375,100.88999938964844,97.54000091552734,100.30000305175781,33355000,-0.022445384528631762
2002-06-26,63.5897102355957,97.72000122070312,98.1500015258789,95.19000244140625,95.19999694824219,37913600,0.0016405126220386812
2002-06-27,64.7024917602539,99.43000030517578,99.48999786376953,96.56999969482422,98.5,31616400,0.017499396058504146
2002-06-28,64.39661407470703,98.95999908447266,100.5,98.87999725341797,99.23999786376953,28184200,-0.004727448313432192
2002-07-01,63.14069366455078,97.02999877929688,99.80000305175781,96.88999938964844,99.18000030517578,20270200,-0.01950289511649239
2002-07-02,61.80020523071289,94.97000122070312,97.19999694824219,94.7699966430664,96.86000061035156,34213900,-0.021230182249177387
2002-07-03,62.151611328125,95.51000213623047,95.83999633789062,93.72000122070312,94.62000274658203,30565800,0.005686163922922871
2002-07-05,64.62438201904297,99.30999755859375,99.52999877929688,96.66000366210938,96.77999877929688,19013500,0.0397861075212218
2002-07-08,63.81749725341797,98.06999969482422,99.69999694824219,97.55999755859375,98.9800033569336,19118600,-0.012485763738324551
2002-07-09,62.210140228271484,95.5999984741211,98.33999633789062,95.01000213623047,97.7300033569336,28620400,-0.025186776265507582
2002-07-10,59.94562911987305,92.12000274658203,96.06999969482422,92.04000091552734,96.0,50522500,-0.03640099668782493
2002-07-11,60.433650970458984,92.87000274658203,93.3499984741211,90.31999969482422,91.76000213623047,59476500,0.008141074799799641
2002-07-12,59.76993179321289,91.8499984741211,93.88999938964844,91.5199966430664,93.33000183105469,39018600,-0.010982609301075197
2002-07-15,60.088748931884766,92.33999633789062,92.4000015258789,87.88999938964844,91.63999938964844,77317200,0.005334072318752048
2002-07-16,58.93046188354492,90.55999755859375,92.37999725341797,89.87000274658203,91.12000274658203,53282400,-0.019276271663649536
2002-07-17,59.047576904296875,90.73999786376953,93.30000305175781,89.75,92.45999908447266,48880600,0.001987342657917557
2002-07-18,57.134429931640625,87.80000305175781,91.0999984741211,87.75,90.69999694824219,32656700,-0.0324000928227256
2002-07-19,55.123680114746094,84.70999908447266,87.55000305175781,84.30000305175781,86.76000213623047,77572600,-0.03519331197143871
2002-07-22,53.49034118652344,82.19999694824219,85.91000366210938,81.44999694824219,84.0999984741211,78134000,-0.029630440580575845
2002-07-23,52.026180267333984,79.94999694824219,83.23999786376953,79.75,82.55000305175781,74484100,-0.02737243559699598
2002-07-24,55.13017272949219,84.72000122070312,85.12000274658203,77.68000030517578,78.12999725341797,107022800,0.05966212484192557
2002-07-25,54.66163635253906,84.0,85.8499984741211,81.5999984741211,84.2699966430664,87176600,-0.008498728622747032
2002-07-26,55.702823638916016,85.5999984741211,85.93000030517578,83.80000305175781,84.6500015258789,41206800,0.019047861642154995
2002-07-29,58.41636657714844,89.7699966430664,90.33999633789062,87.30000305175781,87.5,53492900,0.04871463888119032
2002-07-30,59.1777458190918,90.94000244140625,91.4000015258789,88.72000122070312,89.31999969482422,47532200,0.013033663107715476
2002-07-31,59.32090759277344,91.16000366210938,91.55000305175781,89.25,90.48999786376953,44669900,0.0024191826116406467
2002-08-01,57.77216720581055,88.77999877929688,91.3499984741211,88.33000183105469,90.87999725341797,66571900,-0.026107833642645795
2002-08-02,56.477210998535156,86.79000091552734,88.91000366210938,85.62000274658203,88.5,51772900,-0.022414880208010413
2002-08-05,54.511962890625,83.7699966430664,86.93000030517578,83.55000305175781,86.48999786376953,47191300,-0.03479718762955786
2002-08-06,56.3470458984375,86.58999633789062,87.9000015258789,85.11000061035156,85.2300033569336,64730000,0.03366385854595788
2002-08-07,57.32965087890625,88.0999984741211,88.5,85.7699966430664,87.87000274658203,43289400,0.017438447123560685
2002-08-08,59.18425750732422,90.94999694824219,91.0999984741211,87.80000305175781,88.41999816894531,48339800,0.03234986782555738
2002-08-09,59.40549087524414,91.29000091552734,91.94000244140625,89.3499984741211,90.0999984741211,41879200,0.003738044156295084
2002-08-12,58.96950912475586,90.62000274658203,91.2699966430664,89.55000305175781,89.98999786376953,25841700,-0.007339081692025351
2002-08-13,57.89579772949219,88.97000122070312,91.66000366210938,88.6500015258789,90.1500015258789,49690500,-0.01820790797142513
2002-08-14,60.01067352294922,92.22000122070312,92.62999725341797,88.0199966430664,89.0199966430664,57423600,0.036529003423329875
2002-08-15,60.84361267089844,93.5,93.98999786376953,92.19999694824219,92.83999633789062,45551500,0.013879850017525452
2002-08-16,60.661407470703125,93.22000122070312,94.08000183105469,92.0,92.81999969482422,36517300,-0.002994647953941443
2002-08-19,62.080047607421875,95.4000015258789,95.75,93.0999984741211,93.45999908447266,33669900,0.023386205428944207
2002-08-20,61.42277908325195,94.38999938964844,95.4000015258789,93.62000274658203,94.81999969482422,30508300,-0.010587435891259545
2002-08-21,62.3077392578125,95.75,95.77999877929688,93.56999969482422,95.05999755859375,39628900,0.014407686981422252
2002-08-22,62.91297149658203,96.68000030517578,97.1500015258789,95.06999969482422,95.48999786376953,38399800,0.009713596512709977
2002-08-23,61.55945587158203,94.5999984741211,96.1500015258789,94.1500015258789,96.01000213623047,33716400,-0.021514094673997897
2002-08-26,61.98893356323242,95.26000213623047,95.63999938964844,93.5,94.91000366210938,33830100,0.0069766323559830035
2002-08-27,61.27311706542969,94.16000366210938,96.25,93.5,95.69999694824219,35335700,-0.011547488505711412
2002-08-28,59.93260192871094,92.0999984741211,93.48999786376953,91.80000305175781,93.27999877929688,38970600,-0.021877704300358958
2002-08-29,59.958641052246094,92.13999938964844,93.05000305175781,90.80999755859375,91.2699966430664,42965700,0.0004344734367802694
2002-08-30,59.7243537902832,91.77999877929688,93.38999938964844,91.4000015258789,91.68000030517578,30366700,-0.00390748118788653
2002-09-03,57.44679260253906,88.27999877929688,91.0,88.1500015258789,90.7300033569336,76586400,-0.03813454718558518
2002-09-04,58.2667121887207,89.54000091552734,90.25,88.05999755859375,88.61000061035156,51099500,0.014272678230349056
2002-09-05,57.77216720581055,88.77999877929688,89.43000030517578,87.5,88.48999786376953,67250900,-0.008487607492050797
2002-09-06,58.56605529785156,90.0,90.56999969482422,89.33999633789062,89.75,38622200,0.013741705226546719
2002-09-09,58.99553680419922,90.66000366210938,91.3499984741211,88.80000305175781,89.0999984741211,33998400,0.007333283830768922
2002-09-10,59.67232131958008,91.69999694824219,91.77999877929688,90.55999755859375,91.13999938964844,41416600,0.011471791800573783
2002-09-11,59.30136489868164,91.12999725341797,93.33000183105469,91.0999984741211,92.47000122070312,27711200,-0.006216557571336101
2002-09-12,58.208126068115234,89.44999694824219,90.83999633789062,88.98999786376953,90.75,43601700,-0.01843530637843227
2002-09-13,58.351322174072266,89.66999816894531,89.9000015258789,88.25,88.69000244140625,41131000,0.0024600707088466844
2002-09-16,58.49445724487305,89.88999938964844,89.88999938964844,88.45999908447266,89.30999755859375,28167600,0.0024529876182373123
2002-09-17,57.15394973754883,87.83000183105469,91.19000244140625,87.75,90.88999938964844,47609700,-0.02291682956750085
2002-09-18,56.5813102722168,86.94999694824219,88.5,86.27999877929688,87.01000213623047,54719400,-0.010019245703255741
2002-09-19,55.117156982421875,84.69999694824219,86.80000305175781,84.69999694824219,85.98999786376953,48510500,-0.025876977446276372
2002-09-20,55.13546371459961,84.3499984741211,85.19999694824219,84.05000305175781,84.91999816894531,46325600,0.0003321421709681083
2002-09-23,54.68442153930664,83.66000366210938,84.05999755859375,82.69000244140625,83.6500015258789,46893800,-0.00818061815218818
2002-09-24,53.80201721191406,82.30999755859375,83.6500015258789,81.8499984741211,82.44000244140625,69507000,-0.016136301757499916
2002-09-25,55.13546371459961,84.3499984741211,84.7699966430664,82.04000091552734,83.37000274658203,59294400,0.024784321699935496
2002-09-26,56.03751754760742,85.7300033569336,85.97000122070312,84.44999694824219,85.0199966430664,53638000,0.016360682802581517
2002-09-27,54.089630126953125,82.75,85.62999725341797,82.75,85.0,64648300,-0.03476041598379953
2002-09-30,53.46211624145508,81.79000091552734,82.80000305175781,80.9000015258789,82.0,73096400,-0.011601371353903045
2002-10-01,56.030967712402344,85.72000122070312,85.7699966430664,81.47000122070312,82.43000030517578,67198100,0.04804993987415984
2002-10-02,54.351070404052734,83.1500015258789,85.52999877929688,82.5999984741211,84.69000244140625,56749100,-0.02998158655713823
2002-10-03,53.80201721191406,82.30999755859375,84.5999984741211,81.94999694824219,83.13999938964844,55547000,-0.010101975693522558
2002-10-04,52.81502151489258,80.80000305175781,82.91999816894531,79.58000183105469,82.80000305175781,68483700,-0.0183449570883919
2002-10-07,51.72340393066406,79.12999725341797,81.19999694824219,78.55000305175781,80.05999755859375,53188000,-0.020668695248390767
2002-10-08,52.533935546875,80.37000274658203,81.30999755859375,78.19999694824219,79.80999755859375,79531000,0.015670500288369693
2002-10-09,51.0501594543457,78.0999984741211,79.69999694824219,77.77999877929688,79.08999633789062,79956400,-0.028244144990914544
2002-10-10,52.70387649536133,80.62999725341797,81.06999969482422,77.06999969482422,77.94000244140625,76749000,0.032393964263609076
2002-10-11,55.011260986328125,84.16000366210938,84.7300033569336,81.81999969482422,82.0999984741211,82308300,0.043780166553211375
2002-10-14,55.31846237182617,84.62999725341797,84.8499984741211,83.04000091552734,83.19999694824219,40631900,0.005584336370227927
